Timestamp,MAC_Address,RSSI,Device_Name,Payload_Hex,Payload_Length,Connectable
2026-01-05 19:38:48.334,C0:10:83:10:51:87,-56,Unknown Device,1EFF4C0012191020FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF0000,31,False
2026-01-05 19:38:49.112,C1:42:43:44:45:46,-72,Unknown Device,1EFF4C00121910FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF0100,31,False
2026-01-05 19:38:50.160,C0:10:83:10:51:87,-59,Unknown Device,1EFF4C0012191020FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF0000,31,False
2026-01-05 19:38:50.737,E7:4F:E3:A1:19:CF,-68,Unknown Device,1EFF4C00121910D1784D2B3EB3ECAA390FB68AD3879057061439ABA49A0000,31,False
2026-01-05 19:38:51.080,C1:42:43:44:45:46,-68,Unknown Device,1EFF4C00121910FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF0100,31,False
2026-01-05 19:38:52.740,E7:4F:E3:A1:19:CF,-68,Unknown Device,1EFF4C00121910D1784D2B3EB3ECAA390FB68AD3879057061439ABA49A0000,31,False
2026-01-05 19:38:54.160,C0:10:83:10:51:87,-63,Unknown Device,1EFF4C0012191020FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF0000,31,False
2026-01-05 19:38:54.737,E7:4F:E3:A1:19:CF,-62,Unknown Device,1EFF4C00121910D1784D2B3EB3ECAA390FB68AD3879057061439ABA49A0000,31,False
2026-01-05 19:38:56.759,E7:4F:E3:A1:19:CF,-70,Unknown Device,1EFF4C00121910D1784D2B3EB3ECAA390FB68AD3879057061439ABA49A0000,31,False
2026-01-05 19:38:57.107,C1:42:43:44:45:46,-82,Unknown Device,1EFF4C00121910FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF0100,31,False
2026-01-05 19:38:58.166,C0:10:83:10:51:87,-62,Unknown Device,1EFF4C0012191020FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF0000,31,False
2026-01-05 19:39:01.105,C1:42:43:44:45:46,-82,Unknown Device,1EFF4C00121910FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF0100,31,False
2026-01-05 19:39:02.174,C0:10:83:10:51:87,-71,Unknown Device,1EFF4C0012191020FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF0000,31,False
2026-01-05 19:39:04.187,C0:10:83:10:51:87,-64,Unknown Device,1EFF4C0012191020FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF0000,31,False
2026-01-05 19:39:04.770,E7:4F:E3:A1:19:CF,-58,Unknown Device,1EFF4C00121910D1784D2B3EB3ECAA390FB68AD3879057061439ABA49A0000,31,False
2026-01-05 19:39:06.190,C0:10:83:10:51:87,-80,Unknown Device,1EFF4C0012191020FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF0000,31,False
2026-01-05 19:39:06.777,E7:4F:E3:A1:19:CF,-62,Unknown Device,1EFF4C00121910D1784D2B3EB3ECAA390FB68AD3879057061439ABA49A0000,31,False
2026-01-05 19:39:08.198,C0:10:83:10:51:87,-63,Unknown Device,1EFF4C0012191020FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF0000,31,False
2026-01-05 19:39:08.787,E7:4F:E3:A1:19:CF,-64,Unknown Device,1EFF4C00121910D1784D2B3EB3ECAA390FB68AD3879057061439ABA49A0000,31,False
2026-01-05 19:39:10.217,C0:10:83:10:51:87,-70,Unknown Device,1EFF4C0012191020FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF0000,31,False
2026-01-05 19:39:10.807,E7:4F:E3:A1:19:CF,-61,Unknown Device,1EFF4C00121910D1784D2B3EB3ECAA390FB68AD3879057061439ABA49A0000,31,False
2026-01-05 19:39:12.231,C0:10:83:10:51:87,-64,Unknown Device,1EFF4C0012191020FFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFFF0000,31,False
